,catid,ra_obj,dec_obj,r_petro,r_auto,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,g_i,mstar,r_on_rtwo,v_on_sigma,is_mem,surv_sami,bad_class
1184,9044200205,6.715682,-33.0156822,16.388773,16.38407,0.049319148,-20.388382,3.3226755,19.927586,21.227869,22.817652,0.5303114,141.79103,1.1851465,10.296387,0.70303655,-0.24921161,1,7,0
1185,9044200210,6.2983532,-33.3267441,16.541187,16.573032,0.047784798,-20.189175,4.838573,21.81373,22.289827,24.378317,0.13828115,64.489494,0.85141,9.963566,0.7178939,-1.0016917,1,3,0
1186,9044200215,6.0613227,-32.9227104,16.553427,16.56626,0.048042085,-20.20425,1.7086443,18.53814,19.72722,21.338467,0.65316886,6.666622,1.0981447,10.146429,0.7343381,-0.8754356,1,7,0
1187,9044200217,6.6899505,-32.9042931,15.407153,15.417432,0.048222974,-21.354965,2.702035,18.03973,19.480036,21.049238,0.74900526,122.0202,1.2783726,10.759009,0.73624927,-0.78668815,1,7,0
1188,9044200220,6.5824528,-33.2987022,16.106209,16.096615,0.053173497,-20.661228,4.4754367,20.932499,21.732033,23.485071,0.31009057,30.760277,0.5429602,9.867068,0.7550888,1.6362032,1,3,0
1189,9044200248,5.9910069,-33.1200714,16.324993,16.315475,0.048213404,-20.449375,6.335351,20.929976,21.771833,23.50163,0.7154239,86.71734,0.9296523,10.126158,0.8327182,-0.79138315,1,8,0
1190,9044200249,6.4592476,-32.7180824,16.83978,16.8064,0.051641144,-19.965988,4.2765946,21.00273,22.009647,23.670412,0.55828446,111.51571,1.0878735,10.039982,0.83366096,0.88745874,1,7,0
1191,9044200269,5.9601021,-33.0474854,16.631777,16.579256,0.051459096,-20.19379,4.0690045,20.392515,21.644606,23.243042,0.65129405,100.652824,1.0929909,10.127597,0.87718165,0.7984332,1,7,0
1192,9044200289,5.9518008,-32.9378815,16.591518,16.586756,0.052005604,-20.182833,2.2128234,18.927315,20.190767,21.78708,0.69797593,76.642876,0.9411659,9.994972,0.9350118,1.0656419,1,3,0
1193,9044200290,6.6986465,-32.7801552,15.806193,15.776121,0.048291333,-20.988008,6.27207,21.61855,22.04554,24.23288,0.13698985,126.20019,0.9078446,10.325303,0.93837243,-0.7531539,1,8,0
1194,9044200297,6.1351838,-32.7244873,17.783625,17.790045,0.04992875,-18.974245,2.1740284,20.82449,21.492302,23.339518,0.45836493,122.9022,0.9192886,9.533437,0.95150656,0.0494465,1,3,0
1195,9044200301,6.7005463,-32.7656479,15.791536,15.798798,0.050717924,-20.97588,3.7487223,19.97612,21.3873,22.960295,0.4010972,188.2058,1.3010064,10.616274,0.9669861,0.43582255,1,7,0
1196,9044200305,6.7954707,-32.8635597,14.791976,14.793033,0.04790822,-21.975393,4.919923,19.432953,20.844627,22.417555,0.48218426,150.47475,1.0328655,10.809989,0.9784313,-0.9411218,1,8,0
1197,9044200316,6.0529227,-33.3389664,15.243232,15.229095,0.051752817,-21.54649,4.5280724,19.1149,20.331873,21.937225,0.70262796,142.20888,1.2186155,10.759214,0.9975218,0.94206184,1,7,0
1198,9044200321,6.2621322,-33.4413109,17.07487,17.052988,0.0507316,-19.720278,4.002949,20.48747,21.301083,23.046078,0.76766366,98.61798,1.207386,10.055289,1.0126947,0.44251546,1,2,0
1199,9044200324,5.8937278,-33.0630302,15.582388,15.57361,0.0505542,-21.200642,5.66178,20.978178,22.550587,24.105213,0.07421157,156.0309,1.1575289,10.569026,1.016348,0.3556884,1,2,0
1200,9044200330,6.655911,-32.7033806,16.067276,16.083204,0.05109191,-20.691465,2.244054,18.796703,20.029016,21.63128,0.59956396,136.01358,1.2460251,10.462963,1.029551,0.618823,1,2,0
1201,9044200335,6.519556,-32.6444626,16.62023,16.610931,0.04839722,-20.161398,3.7115848,20.527359,21.69463,23.310753,0.51315606,102.172264,1.2127666,10.222116,1.0417821,-0.70121396,1,2,0
1202,9044200348,5.9999409,-33.3281136,15.810737,15.805855,0.050842762,-20.96732,4.801986,20.36049,21.286436,22.977362,0.53879946,61.491486,1.2033129,10.552072,1.0579736,0.49691623,1,2,0
1203,9044200383,6.5571094,-32.6170387,16.511522,16.49882,0.04761567,-20.272535,2.1040628,19.28034,20.608871,22.19399,0.49554938,43.045555,1.2024746,10.266959,1.1306155,-1.0847032,1,2,0
1204,9044200390,6.8569226,-32.8238373,17.077702,17.080679,0.0469,-19.690033,2.168294,20.124203,21.320662,22.930313,0.40150008,67.123344,1.1935405,10.027297,1.1385221,-1.4361157,1,2,0
1205,9044200406,5.8206387,-33.0803032,14.876956,14.8931875,0.048499636,-21.878027,8.144072,20.427832,21.826448,23.40115,0.54728025,59.249084,1.1392546,10.85433,1.1708447,-0.650982,1,2,0
1206,9044200427,6.5500345,-32.5831108,14.906363,14.877094,0.05115669,-21.89744,3.9523811,19.548737,20.929346,22.506577,0.13688503,158.42162,1.218173,10.91944,1.206324,0.65051436,1,2,0
1207,9044200428,6.9067631,-32.8401031,14.369426,14.314843,0.052638378,-22.461475,5.511509,19.764956,21.145876,22.723063,0.10207917,29.58677,1.3634682,11.262673,1.2127025,1.3748556,1,2,0
1208,9044200437,6.0135865,-33.4337578,18.315744,18.220232,0.051563147,-18.546555,2.5310168,21.590803,22.438478,24.16529,0.43918404,169.29675,5.1059074,13.959124,1.2295269,0.8493185,1,2,0
1209,9044200446,5.9921136,-33.4319801,15.943455,15.906481,0.051273156,-20.853176,5.8342705,21.678738,22.546185,24.263205,0.0001006626,7.2073174,0.690281,10.082475,1.2543998,0.70748794,1,2,0
1210,9044200453,6.102201,-33.4984856,16.513443,16.527405,0.051825516,-20.248238,6.3898425,20.703154,21.37128,23.218222,0.8199588,156.84592,1.2928677,10.322188,1.2649075,0.9776053,1,2,0
1211,9044200463,6.0017223,-33.4545708,16.166819,16.124083,0.048888266,-20.647383,3.3405805,20.47498,21.91524,23.484447,0.05224119,95.44187,1.1379042,10.360334,1.2854509,-0.46041498,1,2,0
1212,9044200483,6.8702526,-32.7166138,16.716423,16.752134,0.049343314,-20.018806,4.0550365,20.864456,21.577164,23.387894,0.56935555,11.787689,1.129549,10.110962,1.3116895,-0.23736885,1,2,0
1213,9044200515,7.0178003,-32.9301872,15.046021,15.0711155,0.049791645,-21.702358,6.2913666,20.653229,21.59519,23.279644,0.3061867,165.91502,1.2429343,10.869808,1.36086,-0.017709495,1,2,0
1214,9044200531,6.4036388,-33.6003036,16.647036,16.652872,0.05107074,-20.119093,7.165842,21.025064,21.619606,23.539454,0.8283412,175.50351,1.1375962,10.157883,1.3786169,0.6084653,1,2,0
1215,9044200560,6.0674396,-33.5518761,16.60543,16.573997,0.04835336,-20.198034,1.9319212,18.877626,20.052765,21.6671,0.6332496,149.51108,1.181019,10.209925,1.4160322,-0.72272825,1,2,0
1216,9044200565,6.8681288,-32.6460991,13.765424,13.733991,0.04982287,-23.03916,12.363945,20.628025,22.06377,23.633553,0.28172493,50.06991,1.3613518,11.487734,1.42519,-0.0024141488,1,2,0
1217,9044200609,5.7007632,-33.2305183,15.609532,15.523166,0.04808737,-21.24741,4.640707,20.155502,21.314882,22.932833,0.48600653,163.02057,1.0970564,10.561863,1.4886961,-0.8532167,1,2,0
1218,9044200613,6.1530838,-32.4771042,16.72127,16.712624,0.050433703,-20.059582,3.0226452,20.74928,21.926903,23.540682,0.20591512,8.6175585,1.1266499,10.114893,1.4948182,0.2967025,1,2,0
1219,9044200637,6.0755053,-33.6033249,16.445795,16.466787,0.04922237,-20.30538,2.964593,20.083729,21.203781,22.831339,0.44423383,96.583206,1.1477833,10.226089,1.5236882,-0.29664192,1,2,0
1220,9044200653,6.2723598,-33.6580391,16.492727,16.490274,0.05028274,-20.283274,3.95919,20.656582,21.881596,23.485317,0.45399535,140.09721,1.1775647,10.237077,1.538013,0.22279373,1,2,0
1221,9044200678,5.7441154,-32.713707,16.336441,16.329533,0.049570266,-20.443222,2.8277106,20.259947,21.069077,22.816599,0.24651101,95.376564,1.140316,10.266204,1.56693,-0.1261622,1,2,0
1222,9044200723,7.1581941,-33.0602074,15.9624605,15.953658,0.0476297,-20.8078,7.0523868,21.738459,22.556244,24.298918,0.34225094,-0.07192662,0.8286409,10.194381,1.6218578,-1.0778167,1,2,0
1223,9044200747,7.1354871,-32.8534584,16.460438,16.498444,0.05177082,-20.272348,4.7368846,20.603233,21.12439,23.139181,0.6954567,51.027355,1.0695457,10.160002,1.6476122,0.9508646,1,2,0
1224,9044200791,6.2042799,-33.7113571,14.960815,14.980092,0.051185593,-21.789696,8.488578,21.426382,22.245447,23.987415,0.073696576,88.93333,0.9490576,10.642049,1.6942303,0.6646545,1,2,0
1225,9044200850,5.5623474,-33.2385521,15.429536,15.449272,0.048262242,-21.320942,5.917805,20.349743,21.302324,22.982634,0.5880467,128.8985,1.062501,10.559981,1.7705534,-0.76742446,1,2,0
1226,9044200896,5.5308571,-32.8566704,16.089212,16.100351,0.0490071,-20.672525,3.8882735,20.663778,21.88089,23.486214,0.18297063,61.846676,1.1942606,10.403725,1.8361819,-0.4021585,1,2,0
1227,9044200966,5.4561834,-33.0772858,17.28811,17.034521,0.050287236,-19.739763,4.0769205,21.540083,22.753906,24.359907,0.32760954,5.603651,1.3201199,10.145114,1.92936,0.22499524,1,2,0
1228,9044200990,5.4861736,-33.2824745,16.766241,16.71465,0.04618904,-20.055412,1.775119,19.623396,20.906786,22.499498,0.29297858,62.5383,1.1610126,10.141087,1.9534029,-1.7854527,1,2,0
1229,9044200999,5.4792542,-33.2804985,14.672972,14.64096,0.047625046,-22.130844,10.078024,20.953869,22.734823,24.273104,0.22637033,85.37291,1.1885633,10.977954,1.9657124,-1.0801007,1,2,0
1230,9044201001,7.3110967,-33.1839714,15.731484,15.731706,0.051687796,-21.041424,5.105091,20.304428,21.235031,22.924047,0.60894066,63.69798,1.1344547,10.512882,1.9689217,0.9102701,1,2,0
1231,9044201017,5.9126744,-33.7415695,15.709565,15.713744,0.050191335,-21.059237,3.75846,19.847412,21.424545,22.97872,0.37852073,97.89608,1.1569206,10.53432,1.983844,0.17803913,1,2,0
1232,9044201025,5.4837985,-33.3199768,15.912039,15.849652,0.0476652,-20.920448,6.9575863,21.367125,22.339073,24.012108,0.4723626,44.665737,1.0740147,10.409232,1.9877111,-1.0603908,1,2,0
1233,9044201029,6.7112136,-32.2970543,15.544667,15.560129,0.051578876,-21.209633,5.781401,20.285883,20.85949,22.80379,0.63048166,123.66902,0.9312553,10.391879,1.9892792,0.8570098,1,2,0
1234,9044201031,5.4648471,-33.2782669,15.366783,15.440163,0.049087312,-21.332582,3.5766861,19.86562,21.033361,22.649378,0.19143406,117.94818,1.2247257,10.707376,1.9928044,-0.36283877,1,2,0
1235,9403800001,356.9378052,-28.1406612,12.847081,13.041501,0.028922027,-22.527308,29.209238,21.540956,22.368439,24.10582,0.49596292,120.11856,1.3230228,11.29809,1.2398322e-06,-0.20862651,1,7,0
1236,9403800002,356.9302673,-28.1436958,13.767823,13.70932,0.027087234,-21.858221,8.124819,20.003597,21.340143,22.923988,0.2790614,72.20152,1.275054,10.989715,0.010610631,-1.1046554,1,7,0
1237,9403800003,356.9465637,-28.1349773,15.525755,15.214938,0.027298154,-20.352306,1.8818481,18.58926,19.772047,21.384676,0.40056202,166.90042,1.3594341,10.472352,0.013925644,-1.0015705,1,7,0
1238,9403800004,356.9304199,-28.1566486,16.985577,16.6054,0.026964389,-18.938334,2.4437065,20.57951,21.539276,23.216845,0.21094114,52.627808,1.4668618,9.903342,0.02506846,-1.1647043,1,7,0
1239,9403800005,356.9254761,-28.1259537,15.166803,14.27077,0.029741017,-21.294773,4.913454,20.979055,22.079082,23.711884,0.17721699,108.99732,1.3704777,10.815976,0.02656025,0.1908159,1,7,0
1240,9403800007,356.960083,-28.1523323,16.38462,15.352132,0.032727662,-20.21647,3.867512,20.491854,21.651577,23.269445,0.45557776,19.131922,1.5554934,10.5839,0.03318077,1.6447864,1,7,0
1241,9403800008,356.9386292,-28.1636257,15.633052,15.627196,0.031726554,-19.945354,1.4439739,17.585766,18.771765,20.383686,0.5321945,147.71089,1.2711735,10.219938,0.033365194,1.1578937,1,7,0
1242,9403800009,356.9309692,-28.1723976,14.823928,14.828128,0.02765179,-20.741331,3.8913627,19.767773,21.108793,22.691938,0.14225702,138.84467,1.1687136,10.460614,0.046910588,-0.8287819,1,7,0
1243,9403800010,356.9407654,-28.1077461,16.463684,16.453125,0.027175866,-19.115843,2.132483,19.544828,20.631802,22.268158,0.38980094,135.95433,1.2053108,9.849858,0.047948793,-1.0613348,1,7,0
1244,9403800011,356.9297791,-28.1731606,17.139217,16.686756,0.023000209,-18.877352,nan,nan,nan,nan,nan,nan,1.2109756,9.746254,0.048300657,-3.106305,0,7,1
1245,9403800013,356.8982544,-28.1255093,15.550264,15.554439,0.030942006,-20.017689,2.454106,19.367168,20.506655,22.129354,0.18221004,31.485374,1.2187042,10.201451,0.055222128,0.77599406,1,7,0
1246,9403800014,356.8973694,-28.1251717,15.901744,15.791722,0.027958795,-19.777664,nan,nan,nan,nan,nan,nan,1.2008353,10.09565,0.056457035,-0.6788258,1,7,3
1247,9403800016,356.8945312,-28.1542931,16.629948,16.542984,0.032226093,-19.030777,6.8646235,21.731747,23.095297,24.675014,0.5073327,130.47948,1.1306515,9.736897,0.0588397,1.4009056,1,7,0
1248,9403800017,356.9754333,-28.1655273,15.9263315,15.910901,0.030248815,-19.660677,4.7371707,20.78838,22.196062,23.769526,0.21459591,184.4379,1.2842455,10.136244,0.060208373,0.43832234,1,7,0
1249,9403800021,356.995575,-28.1419182,14.697929,14.712796,0.024906738,-20.853865,5.86719,19.35527,20.461748,22.092833,0.65674883,122.39287,1.1517687,10.485468,0.07399752,-2.1715841,1,7,0
1250,9403800022,356.8756409,-28.1364231,16.961647,16.609472,0.03260272,-18.964525,3.5915608,21.855715,22.920135,24.562895,0.16824321,116.94735,1.1704521,9.76678,0.079841755,1.584046,1,7,0
1251,9403800023,356.9564209,-28.0866394,16.011028,16.003307,0.03227473,-19.57027,3.6794035,20.402939,21.677847,23.272072,0.2266076,-10.863894,1.1916074,9.996709,0.08199289,1.4245601,1,7,0
1252,9403800024,356.8735962,-28.1335258,15.137958,15.301178,0.026754454,-20.267385,6.390582,20.964384,21.732485,23.504704,0.38246772,46.194298,1.1671695,10.269046,0.08287398,-1.2673409,1,7,1
1253,9403800025,356.8825073,-28.1070728,14.50912,14.495664,0.028357953,-21.073399,3.7246008,18.8885,19.974699,21.611267,0.37970456,112.63658,1.2879122,10.692318,0.08599288,-0.4839247,1,7,0
1254,9403800026,356.8700867,-28.1405926,16.65739,16.493593,0.030434081,-19.078283,1.5701218,19.662699,21.146067,22.710073,0.14571308,149.77637,1.2199593,9.83642,0.086714976,0.5285927,1,7,0
1255,9403800028,356.9250488,-28.0808678,18.89614,15.124376,0.028742153,-20.43806,2.2165322,22.12156,23.203901,24.841543,0.012515831,16.067417,1.4812489,10.583881,0.08835473,-0.2963981,1,7,0
1256,9403800029,356.8680725,-28.1359539,13.56097,13.570967,0.027748037,-21.99752,7.02491,19.151278,20.476341,22.062017,0.4100812,69.25477,1.283556,11.058837,0.08955735,-0.7817656,1,7,0
1257,9403800030,357.0058899,-28.1632977,16.017534,16.075026,0.032219913,-19.498592,3.261008,19.98733,21.324877,22.908566,0.4189272,120.66801,1.166503,9.945103,0.09316653,1.3978999,1,7,1
1258,9403800032,356.9564819,-28.2036457,15.706713,15.702714,0.03192187,-19.870533,4.39474,20.438889,21.718988,23.312284,0.2997258,99.27714,1.2108355,10.138829,0.09453797,1.2529241,1,7,0
1259,9403800035,356.8690186,-28.1092262,12.796951,12.808245,0.027445797,-22.760138,15.989826,20.393507,21.81217,23.384167,0.19099501,134.0764,1.257865,11.339975,0.099220365,-0.9294243,1,7,0
1260,9403800044,356.8731689,-28.1999702,16.802814,16.751936,0.027028626,-18.81694,2.504676,19.569883,20.48109,22.178213,0.68606836,136.72766,1.1420536,9.663007,0.11943474,-1.1333032,1,7,0
1261,9403800045,357.0213318,-28.1775436,15.885615,15.880466,0.027832394,-19.689161,3.8301198,20.276033,21.390062,23.019173,0.3381489,41.784756,1.1561728,10.025369,0.11960195,-0.74056077,1,7,0
1262,9403800047,356.8468933,-28.1190262,14.845767,14.82346,0.03258391,-20.749876,5.0978665,19.963614,21.392132,22.96284,0.19933133,134.99979,1.2581453,10.524509,0.12059089,1.5749015,1,7,0
1263,9403800057,356.8202515,-28.124033,14.800793,14.801207,0.029803185,-20.76961,4.024042,19.460215,20.800581,22.38383,0.20834719,11.098905,1.2253,10.505978,0.15246588,0.22112367,1,7,0
1264,9403800064,356.877655,-28.043148,15.819374,15.792402,0.027424073,-19.776518,2.9993024,19.654139,20.939377,22.531763,0.32915235,174.21591,1.1965607,10.093074,0.1612156,-0.94003916,1,7,0
1265,9403800073,356.8339539,-28.0629425,15.78803,15.76487,0.027953746,-19.804848,4.239533,20.426289,21.664028,23.265226,0.27462032,138.39421,1.1758167,10.091829,0.17445686,-0.68129194,1,7,0
1266,9403800077,356.8100281,-28.1929169,15.232813,15.2269,0.029381264,-20.343214,4.4585648,20.305101,21.66236,23.243017,0.020419292,207.06046,1.2339019,10.339337,0.18032548,0.015394248,1,7,0
1267,9403800083,356.9142151,-28.0125885,15.653506,15.66296,0.026407659,-19.905432,3.5676575,19.234505,20.259108,21.914064,0.6619087,161.66429,1.2146778,10.185919,0.18842462,-1.4369334,1,7,0
1268,9403800086,357.0795593,-28.1789017,15.006701,14.979367,0.035270087,-20.597061,5.7872972,20.442362,21.86744,23.438595,0.100633524,195.18517,1.1552078,10.366692,0.1897925,2.8791695,0,7,0
1269,9403800094,356.9181213,-28.0017796,16.544712,16.575836,0.032409895,-18.998026,2.9194105,20.410921,21.542604,23.167229,0.3239382,138.10483,1.1854668,9.770459,0.20325199,1.4902905,1,7,0
1270,9403800099,356.9264832,-27.9982185,16.536266,16.533342,0.029401438,-19.03781,4.796462,21.738495,22.695583,24.374166,0.07790091,104.927925,1.2081546,9.822665,0.20736048,0.025233202,1,7,0
1271,9403800101,356.8672485,-28.2717781,15.31828,15.243789,0.03435706,-20.331854,3.0436428,19.004526,20.205574,21.814247,0.47326007,90.26927,1.1538554,10.266611,0.21072994,2.4362342,0,7,0
1272,9403800111,356.9556274,-28.2911625,16.998034,16.76626,0.029792614,-18.805204,3.6033452,21.28902,22.201893,23.898302,0.2647823,21.541954,1.1209925,9.628886,0.2197414,0.21597049,1,7,0
1273,9403800114,357.1124878,-28.1498871,15.564619,15.580649,0.030845061,-19.991808,4.7783837,19.956766,21.144005,22.755653,0.5789252,153.64742,1.1355753,10.118836,0.2240759,0.72878325,1,7,0
1274,9403800116,357.0900269,-28.063242,16.962847,16.857777,0.035807617,-18.719099,1.9061074,19.84315,20.691128,22.417788,0.44234523,65.00457,1.196081,9.655287,0.22508255,3.1397555,0,7,0
1275,9403800117,357.0970459,-28.0748138,13.644761,13.563142,0.03418114,-22.011398,9.48817,20.146143,21.568363,23.13989,0.17654696,165.32881,1.2982635,11.062666,0.22527504,2.3508453,0,7,0
1276,9403800119,357.1116943,-28.1102142,15.620808,15.634958,0.032749955,-19.939104,2.3856416,19.210892,20.596893,22.173355,0.15913832,8.588867,1.177247,10.129424,0.2270469,1.6556228,1,7,0
1277,9403800120,357.1074829,-28.1894436,14.774393,14.769019,0.029975705,-20.802036,3.4164906,18.782106,19.949438,21.565548,0.439729,45.174706,1.2136889,10.507578,0.22848557,0.30522048,1,7,0
1278,9403800121,356.8091125,-28.0301399,16.185944,16.149569,0.027893525,-19.419888,1.9715829,19.207706,20.826298,22.37669,0.21550761,33.295593,1.190095,9.945146,0.23009591,-0.7107035,1,7,0
1279,9403800123,357.0856323,-28.2318954,13.608605,13.600339,0.026820788,-21.966171,6.723193,19.351068,20.674334,22.2603,0.2126622,58.443153,1.3028183,11.052546,0.23098798,-1.234908,1,7,0
1280,9403800131,356.8057556,-28.0172653,15.503971,15.4690075,0.033626374,-20.105988,6.2619414,20.736818,21.780523,23.429482,0.45708317,110.80781,1.1268606,10.159599,0.24644509,2.0814734,1,7,0
1281,9403800135,356.7854004,-28.2483864,18.12408,17.321806,0.024494406,-18.240284,25.921991,25.336584,27.03903,28.582678,0.12250575,134.98418,1.3334903,9.577166,0.2500407,-2.3735936,0,7,0
1282,9403800140,357.1384888,-28.1449451,16.690958,16.68273,0.03238923,-18.891172,1.9322816,19.223978,20.096832,21.811266,0.5729459,-0.5883106,1.0669823,9.612344,0.2570496,1.4802421,1,7,0
1283,9403800148,356.8433228,-27.9756813,15.218308,15.227626,0.024944687,-20.338736,3.895503,19.384079,20.662035,22.255713,0.4642533,170.27837,1.2053787,10.328576,0.26843813,-2.1529958,1,7,0
1284,9403800149,356.983551,-28.3210812,13.905021,13.907344,0.033760365,-21.667046,9.155007,20.168562,21.403183,23.004993,0.3395859,137.86151,1.2303076,10.856186,0.26845995,2.1465473,0,7,0
1285,9403800152,357.1241455,-28.2315559,16.893068,16.904161,0.029208854,-18.666212,3.7666495,21.1438,22.486967,24.069778,0.31029496,33.769802,1.2043093,9.646019,0.27259928,-0.068697564,1,7,1
1286,9403800156,356.9838562,-27.9537792,15.592481,15.598265,0.035764426,-19.97754,5.9468775,20.356598,21.204237,22.931068,0.63559633,51.7678,1.3374671,10.283815,0.27772987,3.1188223,0,7,0
1287,9403800159,356.7424927,-28.0486794,16.065666,16.020966,0.026706906,-19.546581,1.4067252,18.56257,19.882168,21.468729,0.16953294,31.466002,1.2363062,10.029956,0.2836309,-1.2905897,1,7,0
1288,9403800161,357.1590271,-28.1137314,14.751291,16.089237,0.034361456,-19.469393,nan,nan,nan,nan,nan,nan,1.5834913,10.258833,0.28600103,2.4383676,0,7,0
1289,9403800165,356.7818298,-27.9921703,16.213396,16.18794,0.03153327,-19.384674,3.7392712,20.653742,21.929712,23.523746,0.24953534,97.61631,1.2005157,9.9244795,0.29401663,1.0638351,1,7,0
1290,9403800167,357.1353455,-28.2474518,16.093122,16.080503,0.030066226,-19.490883,1.2532413,18.117872,19.497913,21.075226,0.30842656,156.76166,1.1875801,9.961159,0.29659998,0.34934023,1,7,0
1291,9403800168,357.1091003,-28.2787514,14.584284,14.586873,0.027444977,-20.982214,3.9165943,19.177824,20.436958,22.034073,0.23627718,35.364613,1.1876154,10.57053,0.29709238,-0.9298247,1,7,0
1292,9403800169,356.7076111,-28.1688709,14.789528,14.793837,0.032312814,-20.778318,7.8176994,20.463999,21.638048,23.25263,0.47015595,78.23067,1.2867537,10.551248,0.2975627,1.443081,1,7,0
1293,9403800184,356.8110657,-27.9578171,13.481131,13.39547,0.028651945,-22.173925,9.083421,19.842112,21.322536,22.886885,0.14929721,47.587006,1.2735605,11.116923,0.31126496,-0.34042192,1,7,0
1294,9403800187,357.1804199,-28.1726856,16.283241,16.306732,0.02984798,-19.264858,3.2217402,20.427946,21.495003,23.136997,0.23677742,112.16899,1.1080256,9.804283,0.31408852,0.24296072,1,7,0
1295,9403800215,356.8004761,-27.9300327,14.581993,14.559225,0.029359289,-21.011124,6.773552,20.29312,21.680218,23.256525,0.20637433,34.155582,1.2447119,10.624117,0.35290438,0.0046766456,1,7,0
1296,9403800231,357.0843811,-27.9198055,17.46972,11.066079,0.034110874,-24.50652,37.985794,24.159403,25.746614,27.29984,0.6363124,154.42317,1.0136184,11.885789,0.3717041,2.3167348,0,8,0
1297,9403800245,357.0159607,-27.8836479,17.548801,17.524065,0.030092442,-18.045883,2.551145,20.735428,21.537767,23.289177,0.556278,107.20218,0.7636261,9.03896,0.38644546,0.36211753,1,3,0
1298,9403800248,357.2338562,-28.199316,17.672424,17.366158,0.026397616,-18.17562,4.211686,22.168861,23.349627,24.962704,0.15069184,4.9321337,1.6161537,9.759882,0.38844907,-1.4418458,1,7,0
1299,9403800250,356.6601868,-28.2530746,15.418044,15.366838,0.026784325,-20.202053,3.4545202,19.678259,20.72781,22.374987,0.30459833,103.49507,1.0150547,10.110478,0.39101568,-1.2527356,1,8,0
1300,9403800252,357.0821228,-27.9019375,13.632726,13.729252,0.032614168,-21.84408,15.86538,21.908474,22.72852,24.469948,0.76006067,59.21317,2.1333723,12.014706,0.39294705,1.5896116,1,7,1
1301,9403800256,357.1782227,-28.3151646,16.332443,16.255112,0.031146247,-19.317675,4.694641,20.82094,21.933428,23.562939,0.539452,146.90897,1.036642,9.745678,0.3985467,0.87544185,1,7,0
1302,9403800272,356.7293701,-28.3618107,14.985173,14.893292,0.024287527,-20.672472,10.33273,21.510603,22.792465,24.385448,0.2180697,166.88205,0.6612072,9.998219,0.41740564,-2.4749777,0,8,0
1303,9403800283,357.2503967,-28.0408497,14.976864,14.98276,0.03472119,-20.591166,nan,nan,nan,nan,nan,nan,0.8421107,10.105915,0.42588943,2.6129305,0,8,0
1304,9403800295,357.2137756,-28.3114777,15.9176445,15.896322,0.02956246,-19.674911,2.6723084,19.381319,20.618843,22.220083,0.42749628,146.45886,1.113185,9.967575,0.4315249,0.103756234,1,7,0
1305,9403800301,357.2761536,-28.1409912,16.967796,16.618309,0.03182535,-18.951387,14.125334,23.172537,24.600437,26.171225,0.14788347,58.06077,1.1128464,9.606365,0.4332615,1.205964,1,7,0
1306,9403800315,356.6809998,-27.9337482,17.025997,17.038754,0.030664051,-18.533546,2.670991,20.110247,20.979967,22.695894,0.6324278,142.6704,1.154562,9.55769,0.4456817,0.6406221,1,7,0
1307,9403800318,357.2164307,-28.3277969,15.980042,16.019447,0.03135426,-19.550165,3.6298842,20.728964,21.230417,23.275728,0.119019166,127.638275,0.504365,9.398758,0.44824505,0.9767059,1,3,0
1308,9403800319,356.9398193,-27.8302345,16.834045,16.795609,0.031957697,-18.777615,3.5585613,20.650818,21.493122,23.222689,0.5788529,61.61169,1.1133175,9.5913,0.4508026,1.2703531,1,7,0
1309,9403800330,357.1960754,-28.3652649,16.583605,16.543497,0.0325686,-19.028812,9.642299,21.792557,22.46839,24.308693,0.7936545,114.889885,0.7700749,9.410925,0.46425146,1.5674574,1,3,0
1310,9403800347,356.5965576,-28.0027332,14.70687,14.731252,0.02875437,-20.838552,3.2786453,19.209484,20.462523,22.060781,0.26322374,56.52261,1.2160426,10.52565,0.48094764,-0.29043615,1,7,8
1311,9403800349,356.594574,-28.0060005,13.90072,13.91133,0.026260396,-21.656487,5.8582916,18.402046,19.70612,21.29526,0.6993959,18.749525,1.1662731,10.814638,0.48130628,-1.5089663,1,7,0
1312,9403800352,356.5628662,-28.0989342,13.643708,13.664646,0.027892714,-21.904398,11.308819,19.838348,20.75712,22.451033,0.63968766,120.0227,1.2593708,11.003578,0.48401827,-0.7110992,1,7,0
1313,9403800359,356.6862488,-28.3962135,17.726133,17.621613,0.03221751,-17.95067,3.0903037,21.847826,22.781576,24.469315,0.15695462,43.61752,0.8173694,9.026605,0.49115768,1.3967313,1,3,0
1314,9403800371,357.3060913,-28.2621117,15.484783,15.4255495,0.029520143,-20.144238,1.9628767,18.361546,19.775267,21.34792,0.35166404,59.40656,1.2750694,10.2965555,0.50324696,0.08312115,1,7,0
1315,9403800380,357.3172302,-28.0043335,17.140572,17.113684,0.029204328,-18.457314,2.5561216,20.18358,21.111658,22.801706,0.60168755,167.4913,1.1266422,9.503162,0.52493256,-0.07090539,1,7,0
1316,9403800381,357.1778259,-28.4359951,16.212074,16.169579,0.0338083,-19.405567,4.267453,20.515541,21.668655,23.288078,0.46564397,129.37689,1.0993499,9.836596,0.52738947,2.1698246,0,7,0
1317,9403800390,357.1719666,-28.444521,15.6902275,15.678523,0.032103594,-19.895067,4.4591694,19.539349,20.656816,22.285038,0.71030265,174.79897,1.1073084,10.044232,0.53325653,1.3413243,1,7,0
